snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
1.5,-1.53938040026,-88.2,0.00445116804206,0.234989577369,76.776014729,75.7720841487,77.6636095186,1.89152536997,306.093501604,756.099546613,3.77810382531,49,49,0.000290649710223,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.47654854719,-84.6,0.00444973504211,0.235747182178,76.7348856523,75.443907477,78.5313789972,3.08747152015,366.503345721,756.099546613,3.77054121669,49,49,0.000326658599079,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.41371669412,-81,0.00444883897354,0.234587864067,76.7978286944,75.2054340536,78.4494663855,3.24403233188,369.86510154,756.099546613,3.88926935815,49,49,0.000326419249177,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.35088484104,-77.4,0.00444792167404,0.236047539001,76.7185836413,75.4511670883,78.3997766562,2.94860956785,345.480392572,756.099546613,3.78162989998,49,49,0.000329900998622,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.28805298797,-73.8,0.00444700094523,0.231060440504,76.9895427585,75.2715177979,78.9344339021,3.66291610419,345.84208314,756.099546613,3.91438772398,50,50,0.000329900998622,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.2252211349,-70.2,0.00444726293216,0.233899857921,76.8351980767,75.4060872515,78.4633989645,3.05731171309,332.200032571,756.099546613,3.8364087858,49,49,0.000327560119331,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.16238928183,-66.6,0.00444702742423,0.232310902923,76.9215464684,75.3689626737,78.4481740326,3.07921135883,316.063269842,756.099546613,3.87340831047,50,50,0.000330227892846,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.09955742876,-63,0.00444714525547,0.23557158078,76.7444175159,75.1546882607,78.4132394297,3.25855116907,314.981765528,756.099546613,3.62826810028,49,49,0.000330762006342,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-1.03672557568,-59.4,0.00444753775856,0.23306454382,76.8805838879,74.6555444305,78.6755959367,4.0200515062,328.605854615,756.099546613,3.7734666468,49,49,0.000330762006342,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-0.973893722613,-55.8,0.00444763954152,0.228494275595,77.129199567,75.0583097516,78.496313234,3.43800348243,340.478155215,756.099546613,3.90079667512,49,49,0.000331129878759,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-0.911061869541,-52.2,0.00444743427765,0.223178785631,77.4189749918,75.9413947944,79.4468110775,3.50541628309,338.780172894,756.099546613,4.00939420447,48,48,0.000331129878759,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-0.848230016469,-48.6,0.00444813754469,0.23247389948,76.9126859754,75.5263412554,78.4924188258,2.96607757034,335.27331086,756.099546613,3.59595906287,48,48,0.000330886337906,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-0.785398163397,-45,0.00444787078762,0.231931752631,76.942159541,74.4119165546,78.9720102058,4.56009365125,284.522331195,756.099546613,3.58574051811,49,49,0.000315719284117,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-0.722566310326,-41.4,0.00444758756154,0.233310268029,76.8672310089,74.381053017,78.7073791765,4.32632615958,333.369785205,756.099546613,3.51330310967,48,48,0.000330918934196,high,high,local_quadratic,0,0,0,0,0,1,1
1.5,-0.659734457254,-37.8,0.00444640502983,0.225231634728,77.3069849472,75.4524999681,79.1776260472,3.72512607907,336.345018819,756.099546613,3.85475454727,48,48,0.000330306123942,high,high,local_quadratic,0,0,0,0,0,1,1
