snapshot_time,theta_rad,theta_deg,zeta_wall,slope_dz_dr,contact_angle_deg,ci_low_deg,ci_high_deg,ci_width_deg,fit_cond,fit_cond_global,model_diff_deg,n_points,n_unique_r,r_span,status,quality_tier,estimator_source,flag_sparse_local,flag_ill_conditioned,flag_wide_ci,flag_model_mismatch,flag_fallback_used,used_in_strict_stats,used_in_all_stats
0,1.28805298797,73.8,0.00414981824569,-0.0181005855336,91.0369739193,87.1631860469,95.3369581975,8.1737721506,379.481367855,1021.57511176,1.68156765054,81,76,0.0003214282915,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.35088484104,77.4,0.00414998430344,0.0228268186587,88.6923467231,83.4951217434,92.7716945031,9.27657275966,401.748011287,1021.57511176,0.0645474874553,78,72,0.000324122607708,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.41371669412,81,0.00415009002812,0.0233516793531,88.6622904446,82.0825162707,93.3328041561,11.2502878855,388.605390136,1021.57511176,3.09762265418,82,68,0.00032409094274,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.47654854719,84.6,0.00415035653519,0.0700363251236,85.9937559368,80.653813977,91.2160385293,10.5622245522,327.373270768,1021.57511176,6.64309548772,77,61,0.000296185258776,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.53938040026,88.2,0.0041514196298,0.138372101621,82.1218887038,78.4680744564,86.1928186524,7.72474419596,329.231702964,1021.57511176,0.718416445893,66,40,0.0002984222956,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.60221225333,91.8,0.00415182144917,0.184790029033,79.5304146262,77.3764259068,82.0779665007,4.70154059398,329.53003867,1021.57511176,1.49801891804,66,39,0.0002984222956,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.6650441064,95.4,0.00415079204944,0.0895106499935,84.8850490646,82.4129352323,87.4472648287,5.03432959645,355.496931327,1021.57511176,5.0981076469,72,61,0.000296185025945,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.72787595947,99,0.00415084931496,0.0731732508182,85.8149403091,83.6615832891,88.4827257955,4.82114250644,426.638533496,1021.57511176,5.76263547299,76,67,0.000324091408402,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.79070781255,102.6,0.00415074180074,0.032236647819,88.1536155457,86.3275908575,91.1176496664,4.79005880895,429.027164061,1021.57511176,7.24358248159,73,68,0.000324123073369,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.85353966562,106.2,0.00415086329342,0.0732451384958,85.8108434063,83.4567530578,89.1075215952,5.65076853737,402.305413011,1021.57511176,5.71314849305,77,70,0.0003214282915,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.91637151869,109.8,0.00415102790947,0.0664562034065,86.1979306329,84.2655228623,89.2002813336,4.93475847124,384.380167349,1021.57511176,6.17515152735,76,69,0.000321423634887,high,high,local_quadratic,0,0,0,0,0,1,1
0,1.97920337176,113.4,0.00415046335563,-0.0315330719432,91.806113469,89.2812890344,95.2426768488,5.96138781443,404.035599596,1021.57511176,9.70560886484,76,71,0.000323443906382,warn,medium,local_quadratic,0,0,0,0,0,0,1
0,2.04203522483,117,0.00415003126899,-0.0961678654467,95.4931204439,92.4599059906,98.8946319878,6.4347259972,385.5113155,1021.57511176,11.6151567661,76,73,0.000323443906382,warn,medium,local_quadratic,0,0,0,0,0,0,1
0,2.10486707791,120.6,0.00414989034832,-0.0581497597699,93.3279881106,90.6276374154,97.1894170628,6.5617796474,403.814291782,1021.57511176,9.38799496982,73,73,0.000321164028719,warn,medium,local_quadratic,0,0,0,0,0,0,1
0,2.16769893098,124.2,0.00415003645474,0.025219198968,88.5553525536,83.3576070991,93.0794522047,9.72184510558,337.504103089,1021.57511176,1.84649801141,73,73,0.000304662622511,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.23053078405,127.8,0.00414981407057,0.0312873895754,88.2079492194,83.9915573089,92.1247857903,8.13322848141,380.469247357,1021.57511176,1.6881960531,74,73,0.000324060441926,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.29336263712,131.4,0.00415020630468,0.107585012125,83.8594515129,79.6826264984,88.3047184675,8.62209196913,362.662466802,1021.57511176,0.600967061141,68,67,0.000329977134243,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.35619449019,135,0.00415187628579,0.237558365719,76.6366160444,72.7716825548,78.7788369823,6.0071544275,362.769294735,1021.57511176,2.5180732685,60,60,0.000329981092364,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.41902634326,138.6,0.00414931893086,0.0612172502685,86.4968816007,80.0630027057,92.177768234,12.1147655283,346.534980363,1021.57511176,1.62919691442,69,68,0.000329981092364,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.48185819634,142.2,0.00414892953665,-0.0902523473175,95.1571064984,89.6711690804,100.565276638,10.8941075577,357.096515128,1021.57511176,1.0496012189,69,67,0.000324042048305,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.54469004941,145.8,0.00414969653661,-0.0661922575164,93.7870126149,88.0316231211,98.7197497421,10.688126621,346.322953381,1021.57511176,0.709775623736,68,67,0.000304640037939,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.60752190248,149.4,0.00414952206873,-0.0617781693936,93.5351356089,88.5979985325,97.4260763718,8.82807783932,346.499713963,1021.57511176,6.64086352665,77,74,0.000321167288348,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.67035375555,153,0.004150272029,0.00766829243754,89.5606478188,86.7922379374,92.5394363369,5.74719839953,345.522867159,1021.57511176,7.34376552535,79,72,0.000323445536196,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.73318560862,156.6,0.00415083666084,0.0777126508682,85.5563242281,83.2973675819,87.6887255818,4.3913579999,359.006799423,1021.57511176,5.0569158275,75,68,0.000323451589793,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.79601746169,160.2,0.00415050716589,0.0375632724046,87.8487944294,85.52076235,90.7765525079,5.25579015785,344.825728572,1021.57511176,5.83402241321,76,69,0.000321431318298,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.85884931477,163.8,0.00414983975154,0.00740475893988,89.5757463183,87.1214428779,92.6472692855,5.52582640765,372.80636389,1021.57511176,5.66238999681,80,75,0.000321409897879,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.92168116784,167.4,0.0041498644636,-0.0199456209105,91.1426483882,88.1323823139,93.6936668102,5.56128449628,409.117284744,1021.57511176,6.50585729505,76,71,0.000324118183926,high,high,local_quadratic,0,0,0,0,0,1,1
0,2.98451302091,171,0.00415081133689,0.0751034981985,85.7049498765,83.7032792095,88.3582360879,4.65495687844,384.371211991,1021.57511176,5.39144820679,76,69,0.000324122374877,high,high,local_quadratic,0,0,0,0,0,1,1
0,3.04734487398,174.6,0.00415076079338,0.0905954966913,84.8233919451,82.3415864179,86.8497251605,4.50813874265,335.847723618,1021.57511176,4.88609383734,73,64,0.000296218087897,high,high,local_quadratic,0,0,0,0,0,1,1
0,3.11017672705,178.2,0.00415038060024,0.0742095980479,85.7558826999,79.6051727316,92.2728954128,12.6677226811,319.568509455,1021.57511176,0.557576536704,71,47,0.000298474216834,high,high,local_quadratic,0,0,0,0,0,1,1
