snapshot_time,theta_rad,theta_deg,zeta_wall,status,quality_tier,estimator_source
10,2.29336263712,131.4,0.00414972025826,high,high,local_quadratic
10,2.35619449019,135,0.00414948898834,high,high,local_quadratic
10,2.41902634326,138.6,0.00414971627123,high,high,local_quadratic
10,2.48185819634,142.2,0.00414999343955,high,high,local_quadratic
10,2.54469004941,145.8,0.00414998340087,high,high,local_quadratic
10,2.60752190248,149.4,0.00414998618303,high,high,local_quadratic
10,2.67035375555,153,0.00415017709803,high,high,local_quadratic
10,2.73318560862,156.6,0.00415044895206,high,high,local_quadratic
10,2.79601746169,160.2,0.00415063570623,high,high,local_quadratic
10,2.85884931477,163.8,0.00415039124243,high,high,local_quadratic
10,2.92168116784,167.4,0.00415053616511,high,high,local_quadratic
10,2.98451302091,171,0.00415088135679,high,high,local_quadratic
10,3.04734487398,174.6,0.00415032173312,high,high,local_quadratic
10,3.11017672705,178.2,0.00414965728743,high,high,local_quadratic
